buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,2,2,0.684038436,10,1,271.0,0,2,4.0,1,32,33.55953172,42,2012-10-15 15:15:05+02:00
buggy,clean,clean,clean,1,5,5,1.797074487,184,0,55.4,0,3,0.0,0,23,22.86265467,43,2012-10-17 14:59:09+02:00
clean,buggy,buggy,clean,1,3,6,1.53386585,159,100,379.0,0,3,15.5,2,24,23.79476459,44,2012-10-17 14:32:55+01:00
clean,buggy,buggy,clean,0,0,3,0.0,11,2,0.0,0,0,0.0,0,14,13.33139422,0,2012-10-18 16:43:22+01:00
clean,clean,clean,clean,0,0,11,0.0,343,100,0.0,0,0,0.0,0,15,14.33137554,0,2012-10-18 16:31:59-07:00
clean,clean,clean,clean,1,2,5,0.911048582,181,168,183.4,0,3,0.0,0,25,24.7308099,45,2012-10-18 16:32:42-07:00
clean,buggy,buggy,clean,1,1,1,0.0,6,1,434.0,0,2,29.0,1,33,34.11229035,46,2012-10-19 16:27:58+01:00
clean,clean,clean,clean,1,1,1,0.0,7,0,944.0,0,2,0.0,0,34,35.02269362,5,2012-10-22 14:31:34+02:00
clean,clean,clean,clean,1,1,1,0.0,6,25,301.0,0,3,0.0,0,35,35.98173477,47,2012-10-23 14:07:15+02:00
clean,clean,clean,clean,1,2,2,1.0,2,2,152.3333333,0,1,0.0,0,36,36.98162346,48,2012-10-24 00:37:49+02:00
buggy,buggy,buggy,clean,1,7,19,3.046092228,606,309,360.4761905,0,3,16.89473684,10,37,37.98111061,49,2012-10-24 00:39:29+02:00
buggy,clean,clean,clean,2,5,14,2.536205899,150,516,452.1428571,0,3,8.888888889,5,38,38.91201913,51,2012-10-24 00:46:57+02:00
clean,buggy,buggy,buggy,0,0,26,0.0,624,334,0.0,1,0,0.0,0,16,15.09726828,0,2012-10-24 17:07:30+02:00
buggy,clean,clean,clean,2,13,34,4.181108404,888,747,308.7777778,0,3,4.857142857,10,39,39.81632969,52,2012-10-24 14:12:18-07:00
buggy,clean,clean,clean,1,1,1,0.0,1,3,484.0,0,1,0.0,1,40,40.81574917,52,2012-10-25 15:15:18+02:00
clean,buggy,buggy,buggy,0,0,40,0.0,1129,1356,0.0,0,0,0.0,0,17,16.06642121,0,2012-10-25 15:23:10+02:00
buggy,clean,clean,clean,1,6,11,2.104720336,461,156,383.9090909,0,3,0.333333333,3,26,25.33303367,53,2012-10-25 07:57:07-07:00
buggy,buggy,buggy,buggy,1,3,4,1.377499033,47,82,405.75,1,3,0.0,2,41,41.7865584,54,2012-10-25 16:43:13+01:00
clean,buggy,buggy,buggy,1,2,2,0.925685987,25,19,295.0,0,2,24.0,2,42,42.78454626,55,2012-10-25 21:49:04+02:00
clean,clean,clean,clean,1,1,1,0.0,9,0,114.0,0,3,0.0,1,43,43.77802283,56,2012-10-25 22:15:02+02:00
buggy,clean,clean,clean,1,3,3,0.961797087,33,46,1074.0,0,3,8.0,3,44,44.77799845,57,2012-10-25 23:37:13+02:00
clean,buggy,buggy,buggy,0,0,4,0.0,47,82,0.0,1,0,0.0,0,18,17.03301096,0,2012-10-25 23:37:31+02:00
clean,clean,clean,clean,1,2,2,0.353359335,13,2,359.0,0,3,0.0,1,27,26.28125555,58,2012-10-26 02:03:25-07:00
clean,clean,clean,clean,0,0,52,0.0,1851,1520,0.0,1,0,0.0,0,28,27.27710333,0,2012-10-26 11:03:33+01:00
clean,clean,clean,clean,1,1,1,0.0,2,2,424.0,1,3,0.0,1,29,28.27665754,59,2012-10-26 12:28:32+01:00
clean,clean,clean,clean,1,1,1,0.0,0,290,580.0,1,3,0.0,1,30,29.27663911,5,2012-10-26 12:37:19+01:00
clean,clean,clean,clean,0,0,13,0.0,655,322,0.0,0,0,0.0,0,19,18.02659952,0,2012-10-26 12:37:40+01:00
buggy,clean,clean,clean,1,4,6,2.11423665,60,21,827.5,0,3,3.2,4,45,45.68905954,60,2012-10-26 05:20:10-07:00
buggy,buggy,buggy,buggy,1,1,2,0.899104521,89,3,399.0,0,3,0.5,1,46,46.68900445,61,2012-10-26 17:28:58+02:00
buggy,buggy,buggy,buggy,0,0,16,0.0,723,397,0.0,0,0,0.0,0,47,47.6840485,0,2012-10-26 17:29:37+02:00
buggy,clean,clean,clean,2,23,53,3.69310008,610,563,226.0138889,0,3,15.76470588,16,48,48.52524678,67,2012-10-26 18:26:49+02:00
